Date,Article,Detail,Ref,Qty/Pk,Price,Qty,Stock,Staff
31/05/2018 20:35,ARTELUMEX-FORT 80\480,CASH,955,1,500,-1,97PCS,bello
31/05/2018 20:35,EMZOR PARACETAMOL SYRUP,CASH,958,1,150,-1,14PCS,bello
31/05/2018 20:37,RUZU BITTER 200ML,CASH,957,1,"2,000",-1,8PCS,bello
31/05/2018 20:38,POSTINOR 2 TABLET,CASH,960,1,500,-1,31PCS,peter
31/05/2018 20:40,OCULLERG EYE DROP,CASH,959,1,600,-1,18PCS,bello
31/05/2018 20:40,PANADOL TABLET EXTRA,CASH,959,1,150,-1,101PCS,bello
31/05/2018 20:43,GESTID SUSPENSION B/S,CASH,962,1,600,-1,-5PCS,peter
31/05/2018 20:45,ROBB  BOTLE,CASH,963,1,200,-1,12PCS,bello
31/05/2018 20:46,TUTOLIN COUGH N COLD,CASH,961,1,250,-1,8PCS,bello
31/05/2018 20:46,CEFLONAC TABLET,CASH,961,1,300,-1,26PCS,bello
31/05/2018 20:46,G G COLD,CASH,961,1,60,-1,78PCS,bello
31/05/2018 20:46,VAMI-CEE SYRUP,CASH,961,1,200,-1,25PCS,bello
31/05/2018 20:48,LOZATAN 50MG,CASH,964,1,800,-1,20PCS,bello
31/05/2018 20:48,LOZATAN 50MG,CASH,i964,3,800,1,21PCS,peter
31/05/2018 20:49,CEFUROXIME FIDSON 250MG,CASH,967,1,"1,000",-1,3PCS,peter
31/05/2018 20:50,NITROFURANTOIN TABLET SACHET,CASH,966,1,150,-1,1138PCS,bello
31/05/2018 20:52,KACHAM TABLET,CASH,965,1,150,-1,64PCS,bello
31/05/2018 20:52,REALS  NIGHT  AID  TAB.,CASH,965,1,250,-1,26PCS,bello
31/05/2018 20:59,LORATYN 10,CASH,968,1,300,-1,29PCS,bello
31/05/2018 20:59,GRISEOFULVIN TABLET,CASH,968,1,600,-1,16PCS,bello
31/05/2018 21:00,ACCURATE PT STRIP X1,CASH,972,1,50,-2,75PCS,peter
31/05/2018 21:00,WELLMAN 50+,CASH,971,1,"3,400",-1,3PCS,pharmacist
31/05/2018 21:00,ARTHROTEC TABLET 75MG X100,CASH,971,1,750,-1,9PCS,pharmacist
31/05/2018 21:00,HB 12 TONIC (KRISPINE),CASH,971,1,"1,100",-1,9PCS,pharmacist
31/05/2018 21:00,IMMUNOVITE  CAP,CASH,971,1,"4,300",-1,4PCS,pharmacist
31/05/2018 21:01,LISINOPRIL 10MG TEVA.,CASH,969,1,750,-1,13PCS,bello
31/05/2018 21:02,CHEMIRON CAPSULE,CASH,970,1,120,-1,52PCS,bello
31/05/2018 21:02,IBUCAP CAPSULE,CASH,970,1,100,-2,76PCS,bello
01/06/2018 8:18,DE DEON B/S,CASH,973,1,"1,500",-1,7PCS,bello
01/06/2018 8:18,XALATAN EYE DROP,CASH,973,1,"5,700",-1,-2PCS,bello
01/06/2018 8:18,MAXIDEX EYE DROP,CASH,973,1,"1,300",-1,8PCS,bello
01/06/2018 8:21,EMVIT C SYRUP,CASH,974,1,250,-1,50PCS,bello
01/06/2018 8:21,ALEXSIAL COCOANUT OIL 100ML,CASH,974,1,500,-1,8PCS,bello
01/06/2018 8:22,EMVIT C SYRUP,CASH,i974,0,250,1,51PCS,peter
01/06/2018 8:23,EMVIT C. DROP.,CASH,975,1,200,-1,24PCS,bello
01/06/2018 8:28,SKINEAL CREAM,CASH,976,1,500,-1,14PCS,bello
01/06/2018 8:41,CHLORAMPHENICOL INJECTION,CASH,977,1,400,-10,93PCS,bello
01/06/2018 8:41,CHLORAMPHENICOL INJECTION,CASH,i977,0,400,1,94PCS,peter
01/06/2018 8:42,CHLORAMPHENICOL INJECTION,CASH,i977,0,400,9,103PCS,peter
01/06/2018 8:42,NGC VALGIN TABS,CASH,i977,0,100,1,123PCS,peter
01/06/2018 8:49,EXAMINATION GLOVES,CASH,978,1,"1,500",-1,297PCS,peter
01/06/2018 8:52,ZYNCET TAB,CASH,981,1,350,-1,38PCS,peter
01/06/2018 8:52,CEFLONAC TABLET,CASH,981,1,300,-1,25PCS,peter
01/06/2018 8:52,MARC-OLIVIA CIPROFLOXACIN 500MG,CASH,981,1,400,-1,56PCS,peter
01/06/2018 8:54,ANOROL TABLET,CASH,979,1,200,-1,24PCS,bello
01/06/2018 8:55,SWIDAR  500/25MG TAB,CASH,980,1,300,-1,20PCS,bello
01/06/2018 8:55,FERROTONE CAPSULE,CASH,980,1,250,-1,29PCS,bello
01/06/2018 8:55,ACYCOR PLUS,CASH,983,1,300,-1,29PCS,bello
01/06/2018 8:55,EMTRIM TABLET,CASH,983,1,70,-2,98PCS,bello
01/06/2018 8:58,HUMULIN 70/30 10ML,CASH,982,1,"5,500",-1,-1PCS,bello
01/06/2018 8:58,ACCUCHECK STRIP(ACTIVE),CASH,982,1,"5,500",-1,12PCS,bello
01/06/2018 9:00,INDOCID CAPSULE,CASH,984,10,350,-10,111PCS,bello
01/06/2018 9:08,CATAFLAM TAB (SACHETS),CASH,985,1,700,-1,42PCS,bello
01/06/2018 9:11,GLANIL TABLET,CASH,987,1,150,-3,83PCS,bello
01/06/2018 9:13,GLANIL TABLET,CASH,986,1,150,-3,86PCS,bello
01/06/2018 9:13,NIFEDINE DEXCEL TABLET,CASH,986,3,700,-3,113PCS,bello
01/06/2018 9:13,VALIUM TABLET (5MG) SACHET,CASH,986,1,200,-1,40PCS,bello
01/06/2018 9:13,PARACETAMOL TAB (M&B) SATCHET,CASH,986,1,50,-2,114sat,bello
01/06/2018 9:13,GLUCOPHAGE 1000MG,CASH,986,2,"2,700",-2,7SAT,bello
01/06/2018 9:13,COFMIX SYRUP (CODEINE),CASH,989,1,"1,200",-1,8PCS,peter
01/06/2018 9:16,ASTYFER SYRUP,CASH,990,1,"1,500",-1,8PCS,peter
01/06/2018 9:16,AMPICLOX CAPSULE UNBRANDED,CASH,988,1,150,-1,184PCS,bello
01/06/2018 9:16,LOXAGYL TABLET (400MG),CASH,988,1,100,-1,91PCS,bello
01/06/2018 9:16,FELVIN CAPSULE,CASH,988,1,70,-1,43PCS,bello
01/06/2018 9:21,REPROFEN SYRUP,CASH,991,1,300,-1,31PCS,bello
01/06/2018 9:21,VITAMIN C WHITE X100,CASH,991,1,250,-1,-61PCS,bello
01/06/2018 9:21,COFLIN SYRUP,CASH,991,1,250,-1,27PCS,bello
01/06/2018 9:21,ADULT PAMPERS,CASH,991,1,"3,000",-1,5PCS,bello
01/06/2018 9:21,ROPHEGAN SYRUP,CASH,991,1,250,-1,26PCS,bello
01/06/2018 9:23,AMPICLOX DROP (BEECHAM},CASH,992,1,900,-1,17PCS,bello
01/06/2018 9:23,COLIPAN TABLET,CASH,993,1,250,-1,64PCS,bello
01/06/2018 9:23,SECWID TABLET,CASH,993,1,400,-1,12PCS,bello
01/06/2018 9:23,PROXIMEXA TABLET 500MG,CASH,993,1,"2,300",-1,6pkt,bello
01/06/2018 9:28,NATURES FIELD EYE CAP SACHET,CASH,994,1,"2,000",-1,8PCS,bello
01/06/2018 9:28,ROBB  BOTLE,CASH,994,1,200,-1,11PCS,bello
01/06/2018 9:30,AUGMENTIN TABLET (1GM),CASH,995,2,"4,000",-2,22PCS,peter
01/06/2018 9:34,OXYTOCIN INJECTION,CASH,996,10,500,-40,94PCS,peter
01/06/2018 9:35,IBUCAP CAPSULE,CASH,998,1,100,-1,75PCS,peter
01/06/2018 9:36,CEFUROXIME FIDSON 500MG,CASH,997,1,"2,000",-1,5PCS,bello
01/06/2018 9:40,IMODIUM TABLET,CASH,1003,1,"1,200",-1,6PCS,peter
01/06/2018 9:40,SECWID TABLET,CASH,1003,1,400,-1,11PCS,peter
01/06/2018 9:40,NEO MEDROL,CASH,999,1,"1,500",-1,6PCS,bello
01/06/2018 9:41,PERILON TABLET,CASH,1000,1,150,-4,187PCS,bello
01/06/2018 9:41,PANADOL TABLET EXTRA,CASH,1000,1,150,-2,99PCS,bello
01/06/2018 9:43,EMZOR PARACETAMOL SYRUP,CASH,1001,1,150,-1,13PCS,bello
01/06/2018 9:43,BABYREX TEETHING MIXTURE,CASH,1001,1,250,-1,-18PCS,bello
01/06/2018 9:44,ORASURE KIT PKT,CASH,1005,1,300,-1,30PCS,peter
01/06/2018 9:45,NORMORETIC TABLET,CASH,1002,1,170,-1,153PCS,bello
01/06/2018 9:45,LODIUM TABLET,CASH,1002,1,300,-1,3PCS,bello
01/06/2018 9:45,DEXTROSE SALINE,CASH,1002,1,200,-2,67PCS,bello
01/06/2018 9:45,B.COMPLEX INJECTION,CASH,1002,1,100,-1,155PCS,bello
01/06/2018 9:47,PANADOL TABLET EXTRA,CASH,1004,1,150,-1,98PCS,bello
01/06/2018 9:49,BIOCOTEN CREAM,CASH,1006,1,450,-1,30PCS,bello
01/06/2018 9:49,PROXIMEXA TABLET 250MG,CASH,1006,1,"1,500",-1,1PCS,bello
01/06/2018 9:57,FELXICAM CAPSULE X100,CASH,1008,1,250,-1,29PCS,bello
01/06/2018 9:57,PERILON TABLET,CASH,1008,1,150,-1,186PCS,bello
01/06/2018 9:57,GLUCOPHAGE BY 14 -500MG TABLET,CASH,1009,1,700,-1,15PCS,peter
01/06/2018 10:00,VASOPRIN TABLET,CASH,1007,1,30,-3,315PCS,bello
01/06/2018 10:00,SUPERMAG 200ML BIG SIZE,CASH,1007,1,500,-1,2PCS,bello
01/06/2018 10:01,TRIBOTAN BABY CREAM,CASH,1010,1,550,-1,24PCS,peter
01/06/2018 10:03,AMATEM FORTE,CASH,1011,1,750,-1,32PCS,peter
01/06/2018 10:05,ZOLAT TABLET,CASH,1012,1,150,-1,72PCS,bello
01/06/2018 10:05,PROXIMEXA TABLET 250MG,CASH,1012,1,"1,500",-1,0PCS,bello
01/06/2018 10:14,LOSARETIC SACHET,CASH,1013,1,700,-1,13PCS,bello
01/06/2018 10:17,ALLERGIN SYRUP,CASH,1014,1,250,-1,25PCS,bello
01/06/2018 10:17,EMVIT C SYRUP,CASH,1014,1,250,-1,50PCS,bello
01/06/2018 10:17,IBUPROFEN SYRUP,CASH,1014,1,250,-1,-22PCS,bello
01/06/2018 10:22,CLOPIDOGREL {PLAGARIN  75MG.},CASH,1017,1,650,-1,-1PCS,bello
01/06/2018 10:22,NEUROVITE FORTE TABLET,CASH,1017,1,750,-1,-7PCS,bello
01/06/2018 10:23,SIRDALUD 4MG,CASH,1015,1,"1,800",-1,12PCS,bello
01/06/2018 10:23,BETAFIL TABLET 100MG,CASH,1015,1,400,-1,6PCS,bello
01/06/2018 10:25,P-ALAXIN SUSPENSION,CASH,1016,1,750,-1,13PCS,bello
01/06/2018 10:26,ACCURATE PT STRIP X1,CASH,1018,1,50,-1,74PCS,bello
01/06/2018 10:28,PENICILLIN OINTMENT,CASH,1019,1,200,-1,18PCS,peter
01/06/2018 10:28,CAMOSUNATE TABLET (1-6YEARS),CASH,1019,1,600,-1,11PCS,peter
01/06/2018 10:28,THIAZAMIDE TABS,CASH,1019,1,50,-2,2476PCS,peter
01/06/2018 10:28,PROCAINE PENNICILIN INJECTION,CASH,1019,1,150,-1,38PCS,peter
01/06/2018 10:28,MOKO METHYLATED SPIRIT,CASH,1019,1,350,-1,63PCS,peter
01/06/2018 10:28,LIQUID IRON B/S,CASH,1019,1,300,-1,8PCS,peter
01/06/2018 10:28,EMVIT C SYRUP,CASH,1019,1,250,-1,49PCS,peter
01/06/2018 10:28,AMPICILLIN CAPSULE,CASH,1019,1,100,-1,78PCS,peter
01/06/2018 10:37,LUMARTEM TABLET X24,CASH,1020,1,500,-1,1PCS,bello
01/06/2018 10:37,GLUCOPHAGE BY 14 -500MG TABLET,CASH,1023,6,"4,000",-6,9PCS,peter
01/06/2018 10:38,TUXIL-D SYRUP CHILD,CASH,1024,1,350,-1,6PCS,bello
01/06/2018 10:38,SPORIDEX SUSP 250MG,CASH,1024,1,750,-1,15PCS,bello
01/06/2018 10:39,LUMARTEM TABLET X24,CASH,i1020,0,500,1,2PCS,peter
01/06/2018 10:39,MARC-OLIVIA ARTEMETHER 80/480,CASH,1021,1,600,-1,18PCS,bello
01/06/2018 10:39,DICLOMOL TAB,CASH,i1020,0,300,1,20PCS,peter
01/06/2018 10:39,DE DEON B/S,CASH,1022,1,"1,500",-1,6PCS,bello
01/06/2018 10:51,ZINNAT SUSPENSION 50ML,CASH,1025,1,"3,300",-1,5PCS,bello
01/06/2018 10:52,CHEMIRON CAPSULE,CASH,1026,1,120,-1,51PCS,peter
01/06/2018 10:55,CHEMIRON CAPSULE,CASH,1027,12,"1,300",-12,39PCS,peter
01/06/2018 10:56,EMTRIM TABLET,CASH,1029,1,70,-2,96PCS,bello
01/06/2018 11:00,EPSOM SALTS,CASH,1028,1,50,-1,47PCS,bello
01/06/2018 11:03,CIPROTAB 500 (X10),CASH,1032,1,"1,200",-1,65PCS,peter
01/06/2018 11:05,RAVIMAL CAPLET,CASH,i1031,0,600,1,5PCS,peter
01/06/2018 11:06,CONTIFLO OD TABLET,CASH,1030,1,"1,850",-1,11PCS,bello
01/06/2018 11:06,ALPHABETIC CAPSULE,CASH,1030,1,"3,200",-1,15PCS,bello
01/06/2018 11:06,COFLIN SYRUP,CASH,1030,1,250,-2,25PCS,bello
01/06/2018 11:06,AMPICILLIN CAPSULE,CASH,1033,1,100,-2,76PCS,peter
01/06/2018 11:06,PARACETAMOL TAB (M&B) SATCHET,CASH,1033,1,50,-1,113sat,peter
01/06/2018 11:08,RAVIMAL CAPLET,CASH,1031,1,600,-1,4PCS,bello
01/06/2018 11:08,ACCUCHECK STRIP(ACTIVE),CASH,1031,1,"5,500",-1,11PCS,bello
01/06/2018 11:11,UTILEV  LEVOCETIRIZINE SYR,CASH,1034,1,800,-1,8PCS,bello
01/06/2018 11:11,CEFUROXIME FIDSON SYRUP,CASH,1034,1,"1,500",-1,0PCS,bello
01/06/2018 11:14,IBUPROFEN SYRUP,CASH,1035,1,250,-1,-23PCS,bello
01/06/2018 11:14,LUMARTEM TABLET X12,CASH,1035,1,250,-1,-5PCS,bello
01/06/2018 11:14,BECOMBION SYRUP S/S,CASH,1035,1,300,-1,18PCS,bello
01/06/2018 11:18,RUZU BITTERS 500ML,CASH,1036,1,"3,400",-1,11PCS,bello
01/06/2018 11:18,IVYTIMOL EYE DROP,CASH,1036,1,800,-1,9PCS,bello
01/06/2018 11:31,RELOAD MENS 50+FORMULA.,CASH,1037,1,"4,600",-1,1PCS,bello
01/06/2018 11:34,ORHEPTAL TONIC B/S,CASH,1038,1,"1,100",-1,3PCS,bello
01/06/2018 11:35,RETRAX TABLET,CASH,1039,1,150,-1,25PCS,bello
01/06/2018 11:36,ALABUKUN POWDER,CASH,1040,1,60,-2,4611,bello
01/06/2018 11:41,AMALAR TABLET,CASH,1041,1,150,-1,113PCS,peter
01/06/2018 11:46,GASCOL,CASH,1042,1,750,-1,8PCS,bello
01/06/2018 11:46,CALCITONE TABLET,CASH,1043,1,250,-1,19PCS,bello
01/06/2018 11:46,DOPATAB M250 TABLET,CASH,1043,1,400,-2,110PCS,bello
01/06/2018 11:46,NORMORETIC TABLET,CASH,1043,1,170,-2,151PCS,bello
01/06/2018 11:46,VITAMIN C TAB.X100 ORANGE,CASH,1043,1,250,-1,8PCS,bello
01/06/2018 11:47,DOPATAB M250 TABLET,CASH,1044,1,400,-2,108PCS,bello
01/06/2018 11:47,NORMORETIC TABLET,CASH,1044,1,170,-2,149PCS,bello
01/06/2018 11:49,VISION PLUS X30 CAP.,CASH,1046,1,"3,900",-1,1PCS,bello
01/06/2018 11:50,EMMOX CAPSULE,CASH,1047,1,200,-3,38PCS,bello
01/06/2018 11:52,DAFLON TABLET X15,CASH,1045,1,"1,700",-1,3PCS,bello
01/06/2018 11:57,LUMARTEM TABLET X18,CASH,1048,1,400,-1,12PCS,bello
01/06/2018 11:59,ORT POWDER,CASH,1051,1,50,-1,133PCS,bello
01/06/2018 11:59,CHEMIRON CAPSULE,CASH,1049,1,120,-1,38PCS,bello
01/06/2018 12:01,AMOXIL CAPSULE BEECHAM (500MG),CASH,1050,1,550,-1,71PCS,bello
01/06/2018 12:01,CENPAIN NIGHT TAB SAT.,CASH,1050,1,150,-1,104PCS,bello
01/06/2018 12:03,COMBISUNATE 20/120 X4,CASH,1052,1,600,-1,-11PCS,bello
01/06/2018 12:05,AMOXIL CAPSULES (UNBRANDED),CASH,1053,1,150,-1,114PCS,bello
01/06/2018 12:07,CALCITONE TABLET,CASH,1055,1,250,-1,19PCS,bello
01/06/2018 12:07,VITAMIN C TAB.X100 ORANGE,CASH,1055,1,250,-1,8PCS,bello
01/06/2018 12:09,BUNTO TONIC M/S,CASH,1056,1,450,-1,1PCS,bello
01/06/2018 12:09,PANFOR SR 1000,CASH,1054,1,550,-1,41PCS,bello
01/06/2018 12:09,DAONIL 5MG,CASH,1054,1,300,-1,67PCS,bello
01/06/2018 12:12,CANULA (YELLOW),CASH,1058,1,100,-1,46PCS,bello
01/06/2018 12:12,SCALP VEIN (ADULT),CASH,1058,1,30,-1,118PCS,bello
01/06/2018 12:12,MOKO METHYLATED SPIRIT,CASH,1058,1,350,-1,62PCS,bello
01/06/2018 12:12,SURGICAL GLOVES,CASH,1058,1,100,-1,103PCS,bello
01/06/2018 12:12,LABET INJ.,CASH,1058,1,"1,200",-1,2PCS,bello
01/06/2018 12:12,CANULA (BLUE),CASH,1058,1,100,-1,9PCS,bello
01/06/2018 12:12,COTTON WOOL (100MG),CASH,1058,1,100,-1,65PCS,bello
01/06/2018 12:13,MAXMORAL TABLET,CASH,1057,3,350,-3,58PCS,bello
01/06/2018 12:16,PROCOLD CAP X4,CASH,1059,1,70,-1,88PCS,bello
01/06/2018 12:17,DARAVITE FORTE PACKET,CASH,1061,1,"2,200",-1,12PCS,bello
01/06/2018 12:17,NAT B TABLET,CASH,1061,1,"3,200",-1,2PCS,bello
01/06/2018 12:17,PARACETAMOL TAB (M&B) SATCHET,CASH,1060,1,50,-1,112sat,bello
01/06/2018 12:20,EMVIT C SYRUP,CASH,1066,1,250,-1,48PCS,bello
01/06/2018 12:20,BUNTO TONIC M/S,CASH,1066,1,450,-1,0PCS,bello
01/06/2018 12:20,B.CO SYRUP,CASH,1066,1,200,-1,-11PCS,bello
01/06/2018 12:20,CLOFENAC TABLET(50MG),CASH,1062,1,150,-1,62PCS,bello
01/06/2018 12:20,APPLE CIDAR S/S,CASH,1062,1,"4,000",-1,1PCS,bello
01/06/2018 12:20,ANOROL TABLET,CASH,1062,1,200,-2,22PCS,bello
01/06/2018 12:20,RUZU BITTERS 500ML,CASH,1062,1,"3,400",-1,10PCS,bello
01/06/2018 12:21,ODOMOS (BIG SIZE),CASH,1063,1,250,-1,48PCS,bello
01/06/2018 12:22,SYRINGE & NEEDLE (5ML),CASH,1068,1,20,-2,542PCS,bello
01/06/2018 12:22,WATER FOR INJECTION,CASH,1068,1,20,-1,64PCS,bello
01/06/2018 12:23,B.CO TABLET (X100),CASH,1064,1,300,-1,10PCS,bello
01/06/2018 12:24,POSTINOR 2 TABLET,CASH,1065,1,500,-1,30PCS,bello
01/06/2018 12:24,STREPSILS HALF PK,CASH,1067,1,900,-1,18PCS,bello
01/06/2018 12:27,NORMORETIC TABLET,CASH,1069,1,170,-3,148PCS,bello
01/06/2018 12:27,PANADOL TABLET EXTRA,CASH,1069,1,140,-1,97PCS,bello
01/06/2018 12:28,ARTHROTEC TABLET 75MG X100,CASH,1070,1,750,-1,8PCS,bello
01/06/2018 12:29,NEEDLE 21G,CASH,1073,1,10,-3,307PCS,bello
01/06/2018 12:29,SYRINGE & NEEDLE (5ML),CASH,1073,1,20,-1,541PCS,bello
01/06/2018 12:30,B.CO SYRUP,CASH,i1066,0,200,1,-10PCS,peter
01/06/2018 12:30,JOINTACE COLLAGEN,CASH,1071,1,"3,900",-1,1PCS,bello
01/06/2018 12:30,KIDI THIOCAL-12  100ML S/S,CASH,1072,1,250,-1,0PCS,bello
01/06/2018 12:32,CAL D3 PLUS,CASH,1074,1,200,-1,24PCS,bello
01/06/2018 12:32,CEFLONAC TABLET,CASH,1074,1,300,-1,24PCS,bello
01/06/2018 12:33,VASOPRIN TABLET,CASH,1076,1,30,-3,312PCS,bello
01/06/2018 12:33,LOTAN  100,CASH,1076,1,800,-1,26PCS,bello
01/06/2018 12:34,PENICILLIN EYE OINTMENT,CASH,1075,1,200,-1,5PCS,bello
01/06/2018 12:37,FLU J SYRUP,CASH,1078,1,250,-2,31PCS,bello
01/06/2018 12:37,VAMI-CEE SYRUP,CASH,1078,1,200,-3,22PCS,bello
01/06/2018 12:37,TYDISILXTRA  CREAM.,CASH,1077,1,850,-1,15PCS,bello
01/06/2018 12:47,ROBB INHALER,CASH,1079,1,200,-1,14PCS,bello
01/06/2018 12:49,WIPPER  CAP,CASH,1080,1,"1,200",-1,4PCS,bello
01/06/2018 12:49,BUNTO TONIC B/S,CASH,1080,1,"1,000",-1,-3PCS,bello
01/06/2018 13:00,NIFEDINE DEXCEL TABLET,CASH,1082,1,250,-1,112PCS,bello
01/06/2018 13:03,RETRAX TABLET,CASH,1081,1,150,-1,24PCS,bello
01/06/2018 13:08,JOBELYN CAPSULE (X100),CASH,1083,1,550,-3,27PCS,bello
01/06/2018 13:11,GENTAMICIN INJECTION (80MG),CASH,1084,1,30,-2,56PCS,bello
01/06/2018 13:11,CHLORPROMAZINE INJECTION,CASH,1084,1,50,-1,-1PCS,bello
01/06/2018 13:11,DEXAMETHASONE INJECTION,CASH,1084,1,20,-1,122PCS,bello
01/06/2018 13:11,HYOSCINE INJ 10MG.,CASH,1084,1,100,-1,117PCS,bello
01/06/2018 13:11,CIPROFLOXACIN INFUSION,CASH,1084,1,150,-1,18PCS,bello
01/06/2018 13:11,DEXTROSE SALINE,CASH,1084,1,200,-1,66PCS,bello
01/06/2018 13:11,PROMETHAZINE INJECTION,CASH,1084,1,20,-1,64PCS,bello
01/06/2018 13:11,DIAZEPAM INJECTION,CASH,1084,1,100,-1,47PCS,bello
01/06/2018 13:11,DICLOFENAC INJECTION,CASH,1084,1,20,-1,478PCS,bello
01/06/2018 13:11,DEXTROSE  WATER  5%  DRIP.,CASH,1084,1,200,-1,17PCS,bello
01/06/2018 13:11,UNIGYL   DRIP,CASH,1084,1,150,-1,17PCS,bello
01/06/2018 13:11,CHLORAMPHENICOL INJECTION,CASH,1084,1,400,-1,102PCS,bello
01/06/2018 13:11,ASTYFER SYRUP,CASH,1085,1,"1,500",-1,7PCS,bello
01/06/2018 13:12,VITAMIN C WHITE X100,CASH,1086,1,250,-1,-62PCS,bello
01/06/2018 13:12,SCALP VEIN (ADULT),CASH,1088,1,30,-1,117PCS,peter
01/06/2018 13:15,ULCERTRET TABLET,CASH,1087,1,600,-1,-9PCS,bello
01/06/2018 13:15,AMOXIL CAPSULE BEECHAM (500MG),CASH,1087,1,550,-2,51PCS,bello
01/06/2018 13:15,LOXAGYL TABLET (400MG),CASH,1087,1,100,-2,89PCS,bello
01/06/2018 13:15,EMZOR PARACETAMOL TAB,CASH,1087,1,40,-2,395sat,bello
01/06/2018 13:22,CHLORPROMAZINE INJECTION,CASH,i1084,10,50,1,0PCS,peter
01/06/2018 13:22,STELLAZINE TAB,CASH,1092,1,10,-270,894PCS,bello
01/06/2018 13:22,MOKO MIST KAOLIN,CASH,1092,1,250,-1,11PCS,bello
01/06/2018 13:22,THALAZOLE TAB (COUNTING),CASH,1092,1,25,-24,336PCS,bello
01/06/2018 13:22,AVOMINE TABLET,CASH,1092,1,100,-2,41PCS,bello
01/06/2018 13:22,BENZHEXOL ARTANE TAB (COUNTING) 5,CASH,1092,1,5,-60,2448PCS,bello
01/06/2018 13:22,LAGATIL TAB X1000,CASH,1092,1,10,-60,1391PCS,bello
01/06/2018 13:24,IBUCAP CAPSULE,CASH,1089,1,100,-1,154PCS,bello
01/06/2018 13:24,NGC VALGIN TABS,CASH,1089,1,100,-1,122PCS,bello
01/06/2018 13:24,AMPICLOX CAPSULE (BEECHAM),CASH,1089,1,800,-1,39PCS,bello
01/06/2018 13:24,FELVIN CAPSULE,CASH,1089,1,70,-1,42PCS,bello
01/06/2018 13:24,ACCURATE PT STRIP X1,CASH,1093,1,50,-1,73PCS,bello
01/06/2018 13:25,PREDICURE TABLET,CASH,1090,1,50,-1,166PCS,bello
01/06/2018 13:25,OTOMED  EAR  DROP,CASH,1091,1,500,-1,12PCS,bello
01/06/2018 13:27,MARC-OLIVIA CIPROFLOXACIN 500MG,CASH,1095,1,400,-1,55PCS,bello
01/06/2018 13:27,AMOXIL CAPSULE BEECHAM (500MG),CASH,1095,1,550,-1,41PCS,bello
01/06/2018 13:27,RETRAX TABLET,CASH,1095,1,150,-1,23PCS,bello
01/06/2018 13:27,LOFNAC TABLET,CASH,1094,1,100,-1,105PCS,bello
01/06/2018 13:28,PANADOL COLD AND CATTARH,CASH,1097,1,100,-1,25PCS,bello
01/06/2018 13:31,CHLORPHENIRAMINE INJECTION,CASH,1096,1,20,-1,23PCS,bello
01/06/2018 13:32,POST   PILL  TAB.,CASH,1099,1,200,-1,34PCS,bello
01/06/2018 13:33,KINGS TONIC,CASH,1098,1,400,-1,8PCS,bello
01/06/2018 13:38,WATE-ON TONIC,CASH,1100,1,"2,600",-1,3PCS,bello
01/06/2018 13:54,POSTINOR 2 TABLET,CASH,1101,1,500,-1,29PCS,bello
01/06/2018 13:58,LODIUM TABLET,CASH,1102,1,300,-1,2PCS,bello
01/06/2018 13:58,SECWID TABLET,CASH,1102,1,400,-1,10PCS,bello
01/06/2018 13:58,ZENTEL TABLET,CASH,1102,1,450,-1,50PCS,bello
01/06/2018 13:59,ZOLAT TABLET,CASH,1103,1,150,-1,71PCS,bello
01/06/2018 13:59,RISDAL(RISPERIDONE 2MG.)TAB.,CASH,1104,10,"2,700",-10,14PCS,bello
01/06/2018 14:03,NIFEDINE DEXCEL TABLET,CASH,1107,3,700,-3,109PCS,bello
01/06/2018 14:03,LIPIVASTATIN 10MG SACHET,CASH,1107,3,"1,600",-3,33PCS,bello
01/06/2018 14:03,PLAGERIN TABLET SACHET,CASH,1107,3,"2,000",-3,23PCS,bello
01/06/2018 14:03,FOLIC X100,CASH,1107,1,300,-1,80PCS,bello
01/06/2018 14:05,ORT POWDER,CASH,1111,3,150,-3,130PCS,bello
01/06/2018 14:05,LOZATAN 50MG,CASH,1105,1,800,-1,20PCS,bello
01/06/2018 14:06,MOKO MIST MAG,CASH,1106,1,250,-1,30PCS,bello
01/06/2018 14:07,CIPROTAB - TN.,CASH,1108,1,"1,450",-2,16PCS,bello
01/06/2018 14:07,KLINFAST  TAB (INSERT).,CASH,1108,1,"1,000",-1,11PCS,bello
01/06/2018 14:07,JUTACAN TABLET,CASH,1108,1,400,-1,66PCS,bello
01/06/2018 14:07,COTTON WOOL (100MG),CASH,1110,1,100,-1,64PCS,bello
01/06/2018 14:10,RISDAL(RISPERIDONE 2MG.)TAB.,AYOBO,1109,1,190,-4,10PCS,kayode
01/06/2018 14:11,DEEP RELIF  OINTMENT,CASH,1112,1,200,-1,4PCS,bello
01/06/2018 14:11,ZENTEL TABLET,CASH,i1102,0,450,1,51PCS,peter
01/06/2018 14:12,ACYCOR PLUS,CASH,1113,1,300,-1,28PCS,bello
01/06/2018 14:16,YEAST TAB  BY X100,CASH,1115,1,250,-1,39PCS,bello
01/06/2018 14:16,DIP SEA CODLIVER OIL 1000MG,CASH,1115,1,300,-1,29PCS,bello
01/06/2018 14:18,ROBB INHALER,CASH,1114,1,200,-1,13PCS,bello
01/06/2018 14:18,BONDOMET TABLET,CASH,1117,1,200,-2,125PCS,bello
01/06/2018 14:21,NORMORETIC TABLET,CASH,1116,1,170,-1,147PCS,bello
01/06/2018 14:23,FINSTAL 5  SAT.,CASH,1118,1,"1,300",-1,33PCS,bello
